cnt,mnth,hr,holiday,workingday,weathersit,temp,atemp,hum,windspeed,season
86,2,23,0,1,1,0.38,0.3939,0.37,0.6866,1
61,2,0,0,0,1,0.36,0.3333,0.43,0.3881,1
46,2,1,0,0,1,0.34,0.303,0.42,0.3582,1
38,2,2,0,0,1,0.32,0.303,0.45,0.2537,1
7,2,3,0,0,1,0.3,0.2727,0.45,0.2985,1
2,2,4,0,0,1,0.3,0.2727,0.42,0.3284,1
3,2,5,0,0,2,0.3,0.2727,0.42,0.2985,1
13,2,6,0,0,2,0.3,0.2727,0.42,0.2985,1
23,2,7,0,0,1,0.28,0.2424,0.45,0.4478,1
93,2,8,0,0,1,0.26,0.2273,0.48,0.2985,1
122,2,9,0,0,3,0.22,0.197,0.75,0.3284,1
183,2,10,0,0,1,0.26,0.2273,0.6,0.3582,1
210,2,11,0,0,1,0.3,0.2576,0.39,0.6119,1
258,2,12,0,0,1,0.32,0.2727,0.29,0.6567,1
226,2,13,0,0,1,0.32,0.2879,0.31,0.4925,1
216,2,14,0,0,1,0.32,0.2727,0.29,0.5522,1
232,2,15,0,0,1,0.32,0.2879,0.29,0.4179,1
195,2,16,0,0,1,0.32,0.2727,0.26,0.5821,1
159,2,17,0,0,1,0.3,0.2727,0.33,0.3582,1
133,2,18,0,0,1,0.3,0.2576,0.28,0.5821,1
149,2,19,0,0,1,0.26,0.2121,0.33,0.4478,1
105,2,20,0,0,1,0.26,0.2121,0.3,0.5522,1
85,2,21,0,0,1,0.24,0.2121,0.35,0.3284,1
82,2,22,0,0,1,0.24,0.197,0.38,0.4627,1
91,2,23,0,0,1,0.24,0.197,0.41,0.4179,1
70,2,0,0,0,1,0.24,0.2121,0.41,0.3582,1
55,2,1,0,0,1,0.24,0.2121,0.44,0.3284,1
42,2,2,0,0,1,0.24,0.2121,0.44,0.3284,1
21,2,3,0,0,1,0.24,0.2273,0.41,0.194,1
6,2,4,0,0,1,0.24,0.2273,0.41,0.194,1
5,2,5,0,0,1,0.22,0.2121,0.44,0.2239,1
2,2,6,0,0,1,0.22,0.197,0.44,0.3284,1
22,2,7,0,0,1,0.2,0.1818,0.51,0.2985,1
59,2,8,0,0,1,0.2,0.197,0.51,0.2537,1
87,2,9,0,0,1,0.22,0.2121,0.47,0.2239,1
188,2,10,0,0,1,0.26,0.2576,0.41,0.1642,1
227,2,11,0,0,1,0.28,0.2576,0.41,0.2836,1
305,2,12,0,0,1,0.3,0.303,0.39,0.1343,1
325,2,13,0,0,1,0.32,0.3333,0.36,0,1
331,2,14,0,0,1,0.34,0.3485,0.31,0,1
353,2,15,0,0,1,0.36,0.3485,0.29,0,1
339,2,16,0,0,1,0.36,0.3333,0.32,0.2537,1
287,2,17,0,0,1,0.36,0.3485,0.32,0.2239,1
216,2,18,0,0,1,0.34,0.3182,0.36,0.2836,1
143,2,19,0,0,1,0.34,0.3333,0.34,0.1642,1
88,2,20,0,0,1,0.32,0.3182,0.42,0.1642,1
83,2,21,0,0,1,0.3,0.303,0.45,0.1343,1
71,2,22,0,0,1,0.3,0.2879,0.42,0.2239,1
64,2,23,0,0,1,0.26,0.2576,0.56,0.1642,1
29,2,0,0,1,1,0.26,0.2424,0.6,0.2537,1
6,2,1,0,1,1,0.26,0.2576,0.65,0.2239,1
4,2,2,0,1,1,0.26,0.2273,0.7,0.2985,1
2,2,3,0,1,1,0.24,0.2424,0.75,0.1642,1
1,2,4,0,1,1,0.22,0.2273,0.8,0.1343,1
16,2,5,0,1,1,0.22,0.2273,0.8,0.1343,1
90,2,6,0,1,1,0.24,0.2273,0.7,0.2537,1
280,2,7,0,1,1,0.24,0.2273,0.6,0.2239,1
528,2,8,0,1,1,0.24,0.2424,0.6,0,1
230,2,9,0,1,1,0.26,0.2576,0.6,0.194,1
104,2,10,0,1,1,0.32,0.303,0.45,0.2537,1
103,2,11,0,1,1,0.36,0.3333,0.43,0.2537,1
177,2,12,0,1,1,0.4,0.4091,0.37,0.2985,1
182,2,13,0,1,1,0.4,0.4091,0.43,0.2836,1
158,2,14,0,1,1,0.46,0.4545,0.36,0.2836,1
174,2,15,0,1,1,0.52,0.5,0.25,0.4179,1
286,2,16,0,1,1,0.54,0.5152,0.26,0.4478,1
529,2,17,0,1,1,0.54,0.5152,0.24,0.4478,1
527,2,18,0,1,1,0.52,0.5,0.27,0.4179,1
334,2,19,0,1,1,0.5,0.4848,0.29,0.3881,1
219,2,20,0,1,1,0.48,0.4697,0.33,0.3582,1
195,2,21,0,1,1,0.46,0.4545,0.36,0.2836,1
92,2,22,0,1,1,0.44,0.4394,0.44,0.2537,1
56,2,23,0,1,1,0.42,0.4242,0.5,0.1642,1
10,2,0,0,1,1,0.42,0.4242,0.54,0.1343,1
6,2,1,0,1,1,0.38,0.3939,0.62,0.1642,1
3,2,2,0,1,1,0.4,0.4091,0.54,0.1045,1
6,2,3,0,1,1,0.4,0.4091,0.32,0.3582,1
2,2,4,0,1,1,0.32,0.2879,0.42,0.3582,1
21,2,5,0,1,1,0.32,0.2879,0.42,0.3582,1
101,2,6,0,1,1,0.3,0.2727,0.45,0.3284,1
325,2,7,0,1,1,0.28,0.2576,0.45,0.2985,1
559,2,8,0,1,1,0.26,0.2424,0.48,0.2836,1
232,2,9,0,1,1,0.28,0.2576,0.45,0.3582,1
132,2,10,0,1,1,0.3,0.2727,0.42,0.2985,1
163,2,11,0,1,1,0.34,0.3182,0.36,0.2537,1
183,2,12,0,1,1,0.36,0.3485,0.34,0.1343,1
190,2,13,0,1,1,0.36,0.3636,0.32,0.1045,1
134,2,14,0,1,1,0.4,0.4091,0.28,0.1045,1
166,2,15,0,1,1,0.42,0.4242,0.26,0.0896,1
287,2,16,0,1,1,0.42,0.4242,0.28,0.0896,1
530,2,17,0,1,1,0.42,0.4242,0.26,0.0896,1
449,2,18,0,1,1,0.42,0.4242,0.28,0.1642,1
306,2,19,0,1,1,0.42,0.4242,0.26,0,1
204,2,20,0,1,1,0.4,0.4091,0.3,0.1343,1
188,2,21,0,1,1,0.34,0.3485,0.46,0.1045,1
101,2,22,0,1,1,0.34,0.3485,0.46,0.1045,1
65,2,23,0,1,1,0.32,0.303,0.53,0.2239,1
32,2,0,0,1,1,0.32,0.3333,0.53,0.1045,1
6,2,1,0,1,1,0.32,0.3333,0.49,0.1045,1
4,2,2,0,1,1,0.3,0.2879,0.56,0.2239,1
2,2,3,0,1,1,0.28,0.303,0.7,0.0896,1
29,2,5,0,1,1,0.26,0.2879,0.75,0.0896,1
104,2,6,0,1,2,0.28,0.303,0.75,0.0896,1
253,2,7,0,1,2,0.26,0.2727,0.81,0.1343,1
116,2,8,0,1,2,0.28,0.2879,0.75,0.1045,1
38,2,9,0,1,3,0.3,0.303,0.81,0.1642,1
10,2,10,0,1,3,0.3,0.303,0.81,0.1642,1
10,2,11,0,1,3,0.3,0.2879,0.87,0.194,1
70,2,12,0,1,3,0.32,0.303,0.93,0.3284,1
76,2,13,0,1,2,0.36,0.3333,0.93,0.3582,1
56,2,14,0,1,2,0.36,0.3333,0.93,0.3582,1
90,2,15,0,1,2,0.4,0.4091,0.82,0.2836,1
167,2,16,0,1,3,0.4,0.4091,0.82,0.2239,1
253,2,17,0,1,2,0.4,0.4091,0.87,0.1642,1
192,2,18,0,1,3,0.4,0.4091,0.87,0,1
102,2,19,0,1,2,0.4,0.4091,0.87,0.1045,1
97,2,20,0,1,3,0.42,0.4242,0.88,0.1642,1
39,2,21,0,1,3,0.42,0.4242,0.88,0.1642,1
55,2,22,0,1,3,0.42,0.4242,0.94,0.2537,1
33,2,23,0,1,3,0.42,0.4242,0.94,0.2537,1
11,3,0,0,1,2,0.42,0.4242,0.94,0,1
12,3,1,0,1,3,0.46,0.4545,0.94,0.1045,1
6,3,2,0,1,2,0.46,0.4545,0.94,0.2836,1
3,3,3,0,1,1,0.46,0.4545,0.94,0.2239,1
5,3,4,0,1,1,0.48,0.4697,0.88,0.194,1
18,3,5,0,1,1,0.48,0.4697,0.88,0.1642,1
109,3,6,0,1,2,0.42,0.4242,0.94,0,1
304,3,7,0,1,2,0.44,0.4394,0.94,0.1343,1
594,3,8,0,1,1,0.42,0.4242,0.94,0.1343,1
286,3,9,0,1,1,0.46,0.4545,0.77,0.2537,1
133,3,10,0,1,1,0.52,0.5,0.55,0.1642,1
168,3,11,0,1,1,0.56,0.5303,0.43,0.194,1
220,3,12,0,1,1,0.56,0.5303,0.37,0.2239,1
211,3,13,0,1,1,0.58,0.5455,0.32,0.2537,1
211,3,14,0,1,1,0.58,0.5455,0.35,0.2239,1
223,3,15,0,1,1,0.6,0.6212,0.31,0.2537,1
361,3,16,0,1,1,0.58,0.5455,0.32,0.2985,1
600,3,17,0,1,1,0.56,0.5303,0.35,0.2985,1
525,3,18,0,1,1,0.54,0.5152,0.34,0.3582,1
328,3,19,0,1,1,0.48,0.4697,0.41,0.3284,1
254,3,20,0,1,1,0.44,0.4394,0.44,0.4179,1
197,3,21,0,1,1,0.42,0.4242,0.47,0.4627,1
126,3,22,0,1,1,0.38,0.3939,0.5,0.2537,1
85,3,23,0,1,1,0.36,0.3485,0.5,0.2239,1
46,3,0,0,1,1,0.34,0.3333,0.53,0.1642,1
20,3,1,0,1,1,0.34,0.3182,0.49,0.2239,1
6,3,2,0,1,1,0.34,0.3182,0.53,0.2836,1
3,3,3,0,1,1,0.32,0.3182,0.57,0.194,1
2,3,4,0,1,1,0.32,0.3485,0.61,0,1
24,3,5,0,1,1,0.3,0.3333,0.7,0,1
92,3,6,0,1,1,0.3,0.3333,0.7,0,1
262,3,7,0,1,1,0.3,0.3333,0.7,0,1
549,3,8,0,1,1,0.28,0.303,0.75,0.0896,1
314,3,9,0,1,1,0.3,0.3333,0.81,0,1
132,3,10,0,1,1,0.36,0.3485,0.5,0.1642,1
194,3,11,0,1,1,0.38,0.3939,0.46,0.194,1
234,3,12,0,1,1,0.4,0.4091,0.43,0.1642,1
222,3,13,0,1,1,0.42,0.4242,0.44,0.2239,1
205,3,14,0,1,2,0.44,0.4394,0.44,0.2836,1
78,3,15,0,1,2,0.42,0.4242,0.5,0.2985,1
50,3,16,0,1,3,0.4,0.4091,0.58,0.2985,1
128,3,17,0,1,3,0.36,0.3485,0.81,0.2239,1
160,3,18,0,1,3,0.36,0.3485,0.87,0.194,1
174,3,19,0,1,3,0.36,0.3485,0.87,0.194,1
100,3,20,0,1,2,0.36,0.3485,0.87,0.194,1
101,3,21,0,1,3,0.36,0.3636,0.87,0.0896,1
75,3,22,0,1,2,0.36,0.3788,0.87,0,1
23,3,23,0,1,2,0.36,0.3788,0.87,0,1
22,3,0,0,0,3,0.36,0.3636,0.93,0.0896,1
44,3,1,0,0,3,0.36,0.3788,0.93,0,1
38,3,2,0,0,3,0.36,0.3636,0.93,0.0896,1
21,3,3,0,0,2,0.36,0.3485,0.93,0.1642,1
2,3,4,0,0,2,0.36,0.3485,0.93,0.194,1
2,3,5,0,0,2,0.36,0.3636,0.93,0.0896,1
7,3,6,0,0,2,0.36,0.3636,0.93,0.0896,1
16,3,7,0,0,2,0.36,0.3485,0.93,0.1343,1
48,3,8,0,0,3,0.36,0.3788,0.93,0,1
94,3,9,0,0,3,0.38,0.3939,0.87,0.0896,1
168,3,10,0,0,2,0.4,0.4091,0.87,0,1
214,3,11,0,0,2,0.4,0.4091,0.87,0.0896,1
299,3,12,0,0,2,0.42,0.4242,0.67,0.2537,1
339,3,13,0,0,1,0.44,0.4394,0.51,0.2836,1
430,3,14,0,0,2,0.46,0.4545,0.44,0.3582,1
399,3,15,0,0,1,0.48,0.4697,0.29,0.2985,1
467,3,16,0,0,1,0.5,0.4848,0.27,0.2985,1
385,3,17,0,0,1,0.5,0.4848,0.23,0.3284,1
303,3,18,0,0,1,0.5,0.4848,0.25,0.2537,1
225,3,19,0,0,1,0.46,0.4545,0.33,0.1642,1
149,3,20,0,0,1,0.44,0.4394,0.3,0.1343,1
154,3,21,0,0,1,0.46,0.4545,0.19,0.3284,1
134,3,22,0,0,1,0.44,0.4394,0.21,0.1343,1
106,3,23,0,0,1,0.42,0.4242,0.24,0,1
72,3,0,0,0,2,0.4,0.4091,0.3,0.3582,1
76,3,1,0,0,2,0.38,0.3939,0.34,0.194,1
80,3,2,0,0,2,0.36,0.3485,0.4,0.1642,1
26,3,3,0,0,2,0.36,0.3485,0.43,0.1343,1
14,3,4,0,0,2,0.34,0.3333,0.46,0.194,1
5,3,5,0,0,2,0.34,0.3182,0.46,0.2239,1
5,3,6,0,0,2,0.3,0.2727,0.52,0.2985,1
23,3,7,0,0,2,0.3,0.2727,0.52,0.2985,1
66,3,8,0,0,1,0.3,0.2727,0.52,0.3284,1
118,3,9,0,0,1,0.3,0.2727,0.49,0.4478,1
192,3,10,0,0,1,0.3,0.2727,0.49,0.3284,1
256,3,11,0,0,1,0.32,0.2879,0.45,0.3881,1
327,3,12,0,0,1,0.34,0.303,0.42,0.3582,1
364,3,13,0,0,1,0.36,0.3333,0.37,0.3582,1
332,3,14,0,0,1,0.36,0.3333,0.34,0.3582,1
334,3,15,0,0,1,0.36,0.3182,0.32,0.5224,1
299,3,16,0,0,1,0.36,0.3182,0.29,0.4925,1
263,3,17,0,0,1,0.34,0.2879,0.31,0.5522,1
184,3,18,0,0,1,0.32,0.2727,0.33,0.6119,1
132,3,19,0,0,1,0.3,0.2576,0.36,0.4925,1
88,3,20,0,0,1,0.28,0.2727,0.38,0.2537,1
79,3,21,0,0,1,0.28,0.2727,0.36,0.2239,1
62,3,22,0,0,1,0.26,0.2424,0.41,0.2537,1
26,3,23,0,0,1,0.26,0.2576,0.41,0.194,1
17,3,0,0,1,1,0.24,0.2273,0.44,0.194,1
6,3,1,0,1,1,0.24,0.2424,0.48,0.1343,1
4,3,2,0,1,1,0.24,0.2424,0.48,0.1343,1
1,3,3,0,1,1,0.22,0.2273,0.51,0.1642,1
1,3,4,0,1,1,0.2,0.2273,0.55,0.0896,1
18,3,5,0,1,1,0.2,0.2273,0.55,0.0896,1
91,3,6,0,1,1,0.18,0.197,0.59,0.1343,1
260,3,7,0,1,1,0.18,0.197,0.59,0.1343,1
428,3,8,0,1,1,0.2,0.2273,0.59,0.1045,1
197,3,9,0,1,2,0.22,0.2576,0.6,0.0896,1
86,3,10,0,1,2,0.24,0.2576,0.6,0,1
103,3,11,0,1,2,0.26,0.2727,0.56,0.1343,1
137,3,12,0,1,2,0.26,0.303,0.52,0,1
120,3,13,0,1,2,0.26,0.2576,0.55,0.2985,1
128,3,14,0,1,2,0.28,0.2576,0.57,0.3582,1
130,3,15,0,1,2,0.3,0.2879,0.53,0.194,1
210,3,16,0,1,1,0.3,0.2727,0.45,0.2985,1
387,3,17,0,1,3,0.3,0.2727,0.45,0.2985,1
375,3,18,0,1,3,0.28,0.2273,0.55,0.6567,1
226,3,19,0,1,1,0.26,0.2576,0.53,0.2239,1
179,3,20,0,1,1,0.26,0.2273,0.37,0.4627,1
120,3,21,0,1,1,0.26,0.2273,0.37,0.3881,1
78,3,22,0,1,1,0.24,0.2121,0.35,0.3284,1
31,3,23,0,1,1,0.22,0.1818,0.37,0.5821,1
8,3,0,0,1,1,0.22,0.2121,0.37,0.2985,1
6,3,1,0,1,1,0.2,0.197,0.44,0.2537,1
4,3,2,0,1,1,0.2,0.197,0.44,0.2239,1
1,3,3,0,1,1,0.18,0.1667,0.51,0.2836,1
3,3,4,0,1,1,0.18,0.1667,0.51,0.2985,1
25,3,5,0,1,1,0.18,0.1818,0.51,0.2239,1
102,3,6,0,1,1,0.18,0.2121,0.51,0.1045,1
275,3,7,0,1,1,0.16,0.1818,0.55,0.1343,1
501,3,8,0,1,1,0.16,0.1818,0.59,0.1045,1
233,3,9,0,1,1,0.22,0.2727,0.47,0,1
129,3,10,0,1,1,0.24,0.2576,0.44,0,1
130,3,11,0,1,1,0.26,0.2576,0.41,0.1642,1
138,3,12,0,1,1,0.26,0.2727,0.41,0.1045,1
164,3,13,0,1,1,0.3,0.303,0.39,0.1343,1
136,3,14,0,1,1,0.32,0.303,0.36,0.2239,1
166,3,15,0,1,1,0.34,0.303,0.36,0.2985,1
250,3,16,0,1,1,0.36,0.3333,0.32,0.2836,1
446,3,17,0,1,1,0.36,0.3333,0.34,0.2836,1
457,3,18,0,1,1,0.34,0.303,0.42,0.3284,1
287,3,19,0,1,1,0.34,0.303,0.46,0.2985,1
187,3,20,0,1,1,0.32,0.3182,0.49,0.194,1
148,3,21,0,1,1,0.32,0.3182,0.49,0.194,1
106,3,22,0,1,1,0.28,0.2727,0.56,0.1642,1
54,3,23,0,1,1,0.28,0.2727,0.61,0.2239,1
15,3,0,0,1,1,0.28,0.2576,0.65,0.2836,1
5,3,1,0,1,1,0.3,0.2727,0.61,0.2985,1
4,3,2,0,1,1,0.3,0.2879,0.56,0.2836,1
3,3,3,0,1,1,0.3,0.2727,0.56,0.3582,1
3,3,4,0,1,1,0.28,0.2576,0.61,0.3284,1
18,3,5,0,1,1,0.28,0.2576,0.56,0.2985,1
108,3,6,0,1,1,0.28,0.2576,0.61,0.3881,1
344,3,7,0,1,1,0.26,0.2273,0.65,0.3881,1
566,3,8,0,1,1,0.28,0.2576,0.61,0.2985,1
264,3,9,0,1,1,0.3,0.2727,0.61,0.3284,1
147,3,10,0,1,1,0.36,0.3333,0.5,0.2985,1
161,3,11,0,1,1,0.42,0.4242,0.38,0.2985,1
215,3,12,0,1,1,0.44,0.4394,0.38,0.3881,1
205,3,13,0,1,1,0.5,0.4848,0.34,0.4179,1
175,3,14,0,1,1,0.52,0.5,0.36,0.3284,1
209,3,15,0,1,1,0.54,0.5152,0.37,0.4478,1
288,3,16,0,1,1,0.56,0.5303,0.37,0.4179,1
612,3,17,0,1,1,0.56,0.5303,0.43,0.4925,1
544,3,18,0,1,1,0.56,0.5303,0.4,0.4627,1
361,3,19,0,1,1,0.54,0.5152,0.42,0.3582,1
260,3,20,0,1,1,0.5,0.4848,0.51,0.2537,1
188,3,21,0,1,1,0.44,0.4394,0.62,0.2537,1
159,3,22,0,1,1,0.46,0.4545,0.59,0.2985,1
62,3,23,0,1,1,0.44,0.4394,0.62,0.3284,1
46,3,0,0,1,1,0.44,0.4394,0.62,0.3284,1
21,3,1,0,1,1,0.46,0.4545,0.63,0.3284,1
11,3,2,0,1,1,0.46,0.4545,0.63,0.3881,1
3,3,3,0,1,1,0.46,0.4545,0.63,0.3881,1
2,3,4,0,1,1,0.44,0.4394,0.72,0.2836,1
29,3,5,0,1,1,0.42,0.4242,0.77,0.2239,1
109,3,6,0,1,1,0.42,0.4242,0.77,0.2537,1
334,3,7,0,1,1,0.42,0.4242,0.77,0.3582,1
585,3,8,0,1,1,0.44,0.4394,0.77,0.3881,1
301,3,9,0,1,1,0.46,0.4545,0.72,0.4627,1
138,3,10,0,1,1,0.5,0.4848,0.68,0.4627,1
204,3,11,0,1,2,0.54,0.5152,0.6,0.4627,1
251,3,12,0,1,2,0.56,0.5303,0.6,0.4478,1
233,3,13,0,1,2,0.6,0.6212,0.49,0.6418,1
203,3,14,0,1,2,0.62,0.6212,0.43,0.6418,1
185,3,15,0,1,1,0.64,0.6212,0.38,0.6866,1
342,3,16,0,1,2,0.62,0.6212,0.41,0.6418,1
597,3,17,0,1,1,0.62,0.6212,0.38,0.6567,1
590,3,18,0,1,2,0.62,0.6212,0.38,0.5522,1
416,3,19,0,1,2,0.6,0.6212,0.4,0.4478,1
302,3,20,0,1,2,0.6,0.6212,0.43,0.3881,1
233,3,21,0,1,1,0.6,0.6212,0.43,0.3881,1
153,3,22,0,1,1,0.56,0.5303,0.49,0.3284,1
94,3,23,0,1,2,0.56,0.5303,0.49,0.4478,1
54,3,0,0,1,2,0.58,0.5455,0.49,0.4627,1
26,3,1,0,1,3,0.56,0.5303,0.52,0.4925,1
11,3,2,0,1,3,0.48,0.4697,0.77,0.4179,1
7,3,3,0,1,1,0.46,0.4545,0.77,0.5224,1
1,3,4,0,1,3,0.4,0.4091,0.66,0.2836,1
29,3,5,0,1,3,0.4,0.4091,0.66,0.2836,1
85,3,6,0,1,2,0.4,0.4091,0.5,0.3582,1
268,3,7,0,1,2,0.38,0.3939,0.4,0.2985,1
501,3,8,0,1,2,0.34,0.2879,0.42,0.5224,1
284,3,9,0,1,2,0.34,0.2879,0.42,0.5224,1
159,3,10,0,1,2,0.34,0.2879,0.36,0.4925,1
187,3,11,0,1,2,0.36,0.3333,0.34,0.3582,1
201,3,12,0,1,1,0.36,0.3333,0.34,0.4179,1
224,3,13,0,1,2,0.38,0.3939,0.29,0.3881,1
178,3,14,0,1,1,0.42,0.4242,0.28,0.4627,1
238,3,15,0,1,1,0.46,0.4545,0.24,0.2537,1
343,3,16,0,1,1,0.48,0.4697,0.23,0.4179,1
566,3,17,0,1,1,0.46,0.4545,0.24,0.3881,1
470,3,18,0,1,1,0.44,0.4394,0.26,0.5224,1
244,3,19,0,1,1,0.42,0.4242,0.28,0.6119,1
159,3,20,0,1,1,0.38,0.3939,0.32,0.3582,1
141,3,21,0,1,1,0.36,0.3333,0.34,0.3284,1
107,3,22,0,1,1,0.34,0.2879,0.31,0.4925,1
86,3,23,0,1,1,0.32,0.303,0.33,0.2985,1
77,3,0,0,0,1,0.3,0.2727,0.36,0.3582,1
51,3,1,0,0,1,0.3,0.2879,0.36,0.2537,1
42,3,2,0,0,1,0.26,0.2424,0.41,0.2537,1
16,3,3,0,0,1,0.26,0.2273,0.41,0.2985,1
4,3,4,0,0,1,0.24,0.2121,0.41,0.3582,1
10,3,5,0,0,1,0.22,0.2121,0.42,0.2836,1
12,3,6,0,0,1,0.22,0.2121,0.44,0.2836,1
40,3,7,0,0,1,0.22,0.2121,0.44,0.2537,1
111,3,8,0,0,1,0.22,0.2121,0.44,0.2985,1
148,3,9,0,0,1,0.24,0.2121,0.41,0.3284,1
223,3,10,0,0,1,0.26,0.2273,0.35,0.4179,1
274,3,11,0,0,1,0.3,0.2727,0.33,0.3284,1
329,3,12,0,0,1,0.3,0.2727,0.33,0.3284,1
357,3,13,0,0,1,0.32,0.303,0.29,0.2836,1
379,3,14,0,0,1,0.34,0.3182,0.27,0.2836,1
406,3,15,0,0,1,0.34,0.3636,0.25,0,1
390,3,16,0,0,1,0.36,0.3636,0.23,0,1
354,3,17,0,0,1,0.36,0.3788,0.23,0,1
297,3,18,0,0,1,0.36,0.3636,0.21,0.0896,1
184,3,19,0,0,1,0.34,0.3636,0.25,0,1
121,3,20,0,0,1,0.32,0.3333,0.33,0.1343,1
110,3,21,0,0,1,0.3,0.2879,0.39,0.2239,1
100,3,22,0,0,1,0.26,0.2576,0.44,0.1642,1
83,3,23,0,0,1,0.26,0.2576,0.41,0.194,1
69,3,0,0,0,1,0.26,0.2879,0.44,0.0896,1
61,3,1,0,0,1,0.24,0.2424,0.52,0.1642,1
66,3,3,0,0,1,0.24,0.2424,0.6,0.1343,1
22,3,4,0,0,1,0.24,0.2424,0.6,0.1343,1
7,3,5,0,0,1,0.24,0.2424,0.6,0.1642,1
10,3,6,0,0,1,0.24,0.2424,0.7,0.1642,1
17,3,7,0,0,1,0.22,0.2273,0.69,0.1343,1
72,3,8,0,0,1,0.22,0.2273,0.69,0.1343,1
90,3,9,0,0,1,0.26,0.2576,0.6,0.2239,1
218,3,10,0,0,1,0.32,0.303,0.49,0.2836,1
299,3,11,0,0,1,0.36,0.3333,0.43,0.2836,1
410,3,12,0,0,1,0.4,0.4091,0.37,0.2985,1
464,3,13,0,0,1,0.42,0.4242,0.41,0.2985,1
501,3,14,0,0,1,0.46,0.4545,0.31,0.2836,1
487,3,15,0,0,1,0.5,0.4848,0.29,0.2985,1
509,3,16,0,0,1,0.5,0.4848,0.31,0.3582,1
498,3,17,0,0,1,0.52,0.5,0.27,0.2985,1
389,3,18,0,0,1,0.52,0.5,0.29,0.2836,1
258,3,19,0,0,1,0.5,0.4848,0.31,0.2836,1
171,3,20,0,0,1,0.44,0.4394,0.47,0.2239,1
147,3,21,0,0,1,0.42,0.4242,0.54,0.2239,1
94,3,22,0,0,1,0.4,0.4091,0.54,0.194,1
52,3,23,0,0,1,0.4,0.4091,0.5,0.1642,1
24,3,0,0,1,1,0.38,0.3939,0.54,0.194,1
10,3,1,0,1,1,0.38,0.3939,0.5,0.1343,1
9,3,2,0,1,1,0.38,0.3939,0.54,0.1045,1
2,3,3,0,1,1,0.36,0.3485,0.5,0.1343,1
3,3,4,0,1,1,0.34,0.3333,0.61,0.194,1
16,3,5,0,1,1,0.34,0.3333,0.61,0.194,1
88,3,6,0,1,1,0.34,0.3485,0.57,0.1045,1
268,3,7,0,1,1,0.34,0.3485,0.53,0.1045,1
564,3,8,0,1,1,0.34,0.3333,0.61,0.1343,1
281,3,9,0,1,1,0.38,0.3939,0.54,0.1642,1
137,3,10,0,1,1,0.4,0.4091,0.5,0.2239,1
150,3,11,0,1,1,0.44,0.4394,0.44,0.2239,1
221,3,12,0,1,1,0.48,0.4697,0.39,0.2239,1
250,3,13,0,1,2,0.54,0.5152,0.32,0.2537,1
221,3,14,0,1,2,0.58,0.5455,0.32,0.2836,1
233,3,15,0,1,1,0.56,0.5303,0.4,0.1343,1
332,3,16,0,1,1,0.62,0.6212,0.35,0.4478,1
644,3,17,0,1,2,0.62,0.6212,0.38,0.4179,1
712,3,18,0,1,2,0.6,0.6212,0.43,0.194,1
446,3,19,0,1,2,0.56,0.5303,0.49,0.2239,1
286,3,20,0,1,2,0.56,0.5303,0.49,0.2239,1
205,3,21,0,1,2,0.54,0.5152,0.56,0.2239,1
133,3,22,0,1,2,0.56,0.5303,0.56,0.2239,1
63,3,23,0,1,1,0.56,0.5303,0.56,0.2239,1
26,3,0,0,1,2,0.56,0.5303,0.52,0.194,1
16,3,1,0,1,2,0.52,0.5,0.59,0.2239,1
1,3,2,0,1,3,0.52,0.5,0.72,0.2985,1
2,3,3,0,1,3,0.52,0.5,0.72,0.2985,1
1,3,4,0,1,2,0.46,0.4545,0.82,0.194,1
24,3,5,0,1,2,0.46,0.4545,0.82,0.194,1
113,3,6,0,1,3,0.46,0.4545,0.82,0.194,1
308,3,7,0,1,2,0.46,0.4545,0.82,0.2836,1
593,3,8,0,1,1,0.46,0.4545,0.82,0.2836,1
342,3,9,0,1,1,0.48,0.4697,0.82,0.2836,1
143,3,10,0,1,1,0.52,0.5,0.77,0.2239,1
219,3,11,0,1,1,0.54,0.5152,0.73,0.2836,1
244,3,12,0,1,1,0.6,0.6061,0.6,0.2836,1
233,3,13,0,1,1,0.6,0.6061,0.6,0.3881,1
212,3,14,0,1,1,0.64,0.6212,0.53,0.3284,1
264,3,15,0,1,1,0.7,0.6364,0.39,0.2239,1
365,3,16,0,1,1,0.72,0.6515,0.34,0.3881,1
676,3,17,0,1,1,0.7,0.6364,0.37,0.1045,1
734,3,18,0,1,1,0.7,0.6364,0.34,0.2985,1
479,3,19,0,1,1,0.64,0.6212,0.47,0.2239,1
351,3,20,0,1,1,0.6,0.6212,0.49,0.1642,1
244,3,21,0,1,1,0.58,0.5455,0.56,0.1045,1
170,3,22,0,1,1,0.56,0.5303,0.6,0.0896,1
87,3,23,0,1,1,0.56,0.5303,0.56,0.1343,1
39,3,0,0,1,1,0.54,0.5152,0.6,0.1045,1
27,3,1,0,1,1,0.52,0.5,0.63,0.0896,1
2,3,2,0,1,1,0.5,0.4848,0.68,0.194,1
4,3,3,0,1,1,0.48,0.4697,0.72,0.194,1
5,3,4,0,1,1,0.48,0.4697,0.67,0.0896,1
27,3,5,0,1,1,0.44,0.4394,0.82,0.1343,1
121,3,6,0,1,1,0.44,0.4394,0.82,0.0896,1
368,3,7,0,1,1,0.44,0.4394,0.82,0.1045,1
662,3,8,0,1,1,0.44,0.4394,0.82,0,1
351,3,9,0,1,1,0.52,0.5,0.68,0,1
